No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
4477,30:12.9,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,806005a10170f8080000000047fc0000,Sent Connection oriented channel
4478,30:12.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4479,30:13.0,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,806005a20170f8200000000047fc0000,Sent Connection oriented channel
4480,30:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4481,30:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4482,30:13.0,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,806005a30170f8370000000047fc0000,Sent Connection oriented channel
4483,30:13.0,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005a40170f84e0000000047fc0000,Sent Connection oriented channel
4484,30:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4485,30:13.0,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,806005a50170f8650000000047fc0000,Sent Connection oriented channel
4486,30:13.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4487,30:13.1,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806005a60170f87c0000000047fc0000,Sent Connection oriented channel
4488,30:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4489,30:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4490,30:13.1,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,806005a70170f8940000000047fc0000,Sent Connection oriented channel
4491,30:13.1,localhost (),remote (),L2CAP,563,Dynamically Allocated Channel,806005a80170f8ac0000000047fc0000,Sent Connection oriented channel
4492,30:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4493,30:13.1,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806005a90170f8c30000000047fc0000,Sent Connection oriented channel
4494,30:13.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4495,30:13.2,localhost (),remote (),L2CAP,549,Dynamically Allocated Channel,806005aa0170f8d90000000047fc0000,Sent Connection oriented channel
4496,30:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4497,30:13.2,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,806005ab0170f8f10000000047fc0000,Sent Connection oriented channel
4498,30:13.2,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,806005ac0170f9080000000047fc0000,Sent Connection oriented channel
4499,30:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4500,30:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4501,30:13.2,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005ad0170f91f0000000047fc0000,Sent Connection oriented channel
4502,30:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4503,30:13.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4504,30:13.2,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,806005ae0170f9360000000047fc0000,Sent Connection oriented channel
4505,30:13.3,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,806005af0170f94d0000000047fc0000,Sent Connection oriented channel
4506,30:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4507,30:13.3,localhost (),remote (),L2CAP,580,Dynamically Allocated Channel,806005b00170f9640000000047fc0000,Sent Connection oriented channel
4508,30:13.3,localhost (),remote (),L2CAP,558,Dynamically Allocated Channel,806005b10170f97c0000000047fc0000,Sent Connection oriented channel
4509,30:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4510,30:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4511,30:13.3,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806005b20170f9930000000047fc0000,Sent Connection oriented channel
4512,30:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4513,30:13.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4514,30:13.4,localhost (),remote (),L2CAP,542,Dynamically Allocated Channel,806005b30170f9aa0000000047fc0000,Sent Connection oriented channel
4515,30:13.4,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005b40170f9c20000000047fc0000,Sent Connection oriented channel
4516,30:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4517,30:13.4,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,806005b50170f9d90000000047fc0000,Sent Connection oriented channel
4518,30:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4519,30:13.4,localhost (),remote (),L2CAP,539,Dynamically Allocated Channel,806005b60170f9f00000000047fc0000,Sent Connection oriented channel
4520,30:13.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4521,30:13.5,localhost (),remote (),L2CAP,563,Dynamically Allocated Channel,806005b70170fa070000000047fc0000,Sent Connection oriented channel
4522,30:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4523,30:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4524,30:13.5,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,806005b80170fa1e0000000047fc0000,Sent Connection oriented channel
4525,30:13.5,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005b90170fa360000000047fc0000,Sent Connection oriented channel
4526,30:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4527,30:13.5,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806005ba0170fa4d0000000047fc0000,Sent Connection oriented channel
4528,30:13.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4529,30:13.5,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,806005bb0170fa640000000047fc0000,Sent Connection oriented channel
4530,30:13.6,localhost (),remote (),L2CAP,539,Dynamically Allocated Channel,806005bc0170fa7b0000000047fc0000,Sent Connection oriented channel
4531,30:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4532,30:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4533,30:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4534,30:13.6,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,806005bd0170fa930000000047fc0000,Sent Connection oriented channel
4535,30:13.6,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806005be0170faaa0000000047fc0000,Sent Connection oriented channel
4536,30:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4537,30:13.6,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,806005bf0170fac10000000047fc0000,Sent Connection oriented channel
4538,30:13.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4539,30:13.7,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,806005c00170fad80000000047fc0000,Sent Connection oriented channel
4540,30:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4541,30:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4542,30:13.7,localhost (),remote (),L2CAP,555,Dynamically Allocated Channel,806005c10170faf00000000047fc0000,Sent Connection oriented channel
4543,30:13.7,localhost (),remote (),L2CAP,584,Dynamically Allocated Channel,806005c20170fb070000000047fc0000,Sent Connection oriented channel
4544,30:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4545,30:13.7,localhost (),remote (),L2CAP,551,Dynamically Allocated Channel,806005c30170fb1e0000000047fc0000,Sent Connection oriented channel
4546,30:13.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4547,30:13.8,localhost (),remote (),L2CAP,545,Dynamically Allocated Channel,806005c40170fb360000000047fc0000,Sent Connection oriented channel
4548,30:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4549,30:13.8,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,806005c50170fb4c0000000047fc0000,Sent Connection oriented channel
4550,30:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4551,30:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4552,30:13.8,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806005c60170fb640000000047fc0000,Sent Connection oriented channel
4553,30:13.8,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806005c70170fb7b0000000047fc0000,Sent Connection oriented channel
4554,30:13.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4555,30:13.8,localhost (),remote (),L2CAP,581,Dynamically Allocated Channel,806005c80170fb930000000047fc0000,Sent Connection oriented channel
4556,30:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4557,30:13.9,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806005c90170fba90000000047fc0000,Sent Connection oriented channel
4558,30:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4559,30:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4560,30:13.9,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,806005ca0170fbc10000000047fc0000,Sent Connection oriented channel
4561,30:13.9,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,806005cb0170fbd80000000047fc0000,Sent Connection oriented channel
4562,30:13.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4563,30:13.9,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806005cc0170fbef0000000047fc0000,Sent Connection oriented channel
4564,30:14.0,localhost (),remote (),L2CAP,559,Dynamically Allocated Channel,806005cd0170fc060000000047fc0000,Sent Connection oriented channel
4565,30:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4566,30:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4567,30:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4568,30:14.0,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,806005ce0170fc1d0000000047fc0000,Sent Connection oriented channel
4569,30:14.0,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,806005cf0170fc340000000047fc0000,Sent Connection oriented channel
4570,30:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4571,30:14.0,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,806005d00170fc4c0000000047fc0000,Sent Connection oriented channel
4572,30:14.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4573,30:14.1,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806005d10170fc640000000047fc0000,Sent Connection oriented channel
4574,30:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4575,30:14.1,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,806005d20170fc7a0000000047fc0000,Sent Connection oriented channel
4576,30:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4577,30:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4578,30:14.1,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,806005d30170fc910000000047fc0000,Sent Connection oriented channel
4579,30:14.1,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,806005d40170fca90000000047fc0000,Sent Connection oriented channel
4580,30:14.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4581,30:14.2,localhost (),remote (),L2CAP,552,Dynamically Allocated Channel,806005d50170fcc00000000047fc0000,Sent Connection oriented channel
4582,30:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4583,30:14.2,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806005d60170fcd70000000047fc0000,Sent Connection oriented channel
4584,30:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4585,30:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4586,30:14.2,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,806005d70170fcee0000000047fc0000,Sent Connection oriented channel
4587,30:14.2,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,806005d80170fd050000000047fc0000,Sent Connection oriented channel
4588,30:14.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4589,30:14.2,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806005d90170fd1d0000000047fc0000,Sent Connection oriented channel
4590,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4591,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4592,30:14.3,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,806005da0170fd340000000047fc0000,Sent Connection oriented channel
4593,30:14.3,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,806005db0170fd4b0000000047fc0000,Sent Connection oriented channel
4594,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4595,30:14.3,localhost (),remote (),L2CAP,562,Dynamically Allocated Channel,806005dc0170fd620000000047fc0000,Sent Connection oriented channel
4596,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4597,30:14.3,localhost (),remote (),L2CAP,544,Dynamically Allocated Channel,806005dd0170fd7a0000000047fc0000,Sent Connection oriented channel
4598,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4599,30:14.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4600,30:14.4,localhost (),remote (),L2CAP,543,Dynamically Allocated Channel,806005de0170fd910000000047fc0000,Sent Connection oriented channel
4601,30:14.4,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,806005df0170fda80000000047fc0000,Sent Connection oriented channel
4602,30:14.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4603,30:14.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4604,30:14.4,localhost (),remote (),L2CAP,543,Dynamically Allocated Channel,806005e00170fdc00000000047fc0000,Sent Connection oriented channel
4605,30:14.4,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,806005e10170fdd70000000047fc0000,Sent Connection oriented channel
4606,30:14.5,localhost (),remote (),L2CAP,545,Dynamically Allocated Channel,806005e20170fdee0000000047fc0000,Sent Connection oriented channel
4607,30:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4608,30:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4609,30:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4610,30:14.5,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005e30170fe050000000047fc0000,Sent Connection oriented channel
4611,30:14.5,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,806005e40170fe1c0000000047fc0000,Sent Connection oriented channel
4612,30:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4613,30:14.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4614,30:14.5,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,806005e50170fe330000000047fc0000,Sent Connection oriented channel
4615,30:14.5,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,806005e60170fe4b0000000047fc0000,Sent Connection oriented channel
4616,30:14.6,localhost (),remote (),L2CAP,542,Dynamically Allocated Channel,806005e70170fe620000000047fc0000,Sent Connection oriented channel
4617,30:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4618,30:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4619,30:14.6,localhost (),remote (),L2CAP,543,Dynamically Allocated Channel,806005e80170fe790000000047fc0000,Sent Connection oriented channel
4620,30:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4621,30:14.6,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,806005e90170fe910000000047fc0000,Sent Connection oriented channel
4622,30:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4623,30:14.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4624,30:14.6,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,806005ea0170fea80000000047fc0000,Sent Connection oriented channel
4625,30:14.7,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,806005eb0170febf0000000047fc0000,Sent Connection oriented channel
4626,30:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4627,30:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4628,30:14.7,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,806005ec0170fed60000000047fc0000,Sent Connection oriented channel
4629,30:14.7,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,806005ed0170feee0000000047fc0000,Sent Connection oriented channel
4630,30:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4631,30:14.7,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,806005ee0170ff040000000047fc0000,Sent Connection oriented channel
4632,30:14.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
4633,30:14.8,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,806005ef0170ff1b0000000047fc0000,Sent Connection oriented channel
